PDB_ID,score,Resolution,pubmed_id,Assembly,method,pH,temp,pdbx_details,pdbx_pH_range,ligands,COMPOUNDS (con_unit=mM)
6T4X,0.1080605221367521,1.48,33536342.0,monomeric,"'VAPOR DIFFUSION, SITTING DROP'",8.5,293.0,'1.6M AmSO4 + 0.1M Tris',,"HC3, L3E, GOL","['ammonium sulfate', '1600.0', 'tris', '100.0']"
6TPR,0.1080605221367521,3.2,32432073.0,dimeric,"'VAPOR DIFFUSION, SITTING DROP'",6.0,293.0,"'100 mM Sodium citrate, 200 mM Ammonium acetate, 3% (v/v) MPD'",,NV5,"['sodium citrate', '100.0', 'ammonium acetate', '200.0', 'MPD', '3% v/v']"
6UB2,0.1080605221367521,1.8,32451508.0,monomeric(*),"'VAPOR DIFFUSION, SITTING DROP'",6.5,291.0,";1.6 M ammonium sulfate
0.1 M MES 
0% dioxane
;",,"MES, CL, SO4","['ammonium sulfate', '1600.0', 'MES', '100.0', '1,4-dioxane', '0%']"
7CK4,0.1080605221367521,7.0,34697325.0,24-meric,"'VAPOR DIFFUSION, HANGING DROP'",8.5,295.0,"'0.2M Lithium sulphate monohydrate, 0.1M Tris, 25% PEG 3350'",7.0-9.0,,"['lithium sulfate', '200.0', 'tris', '100.0', 'PEG 3350', '25%']"
7EKZ,0.1080605221367521,1.43,34667248.0,monomeric,"'VAPOR DIFFUSION, HANGING DROP'",7.5,293.15,"'0.1 M sodium formate, 22% w/v polyethylene glycol 3550'",,"FMT, GOL","['sodium formate', '100.0', 'PEG 3550', '22% w/v']"
7JND,0.1080605221367521,2.0,33658366.0,monomeric,"'VAPOR DIFFUSION, HANGING DROP'",7.5,291.0,"'0.18 M calcium chloride, 20% PEG3350, 0.1 M HEPES'",,"CA, GOL","['calcium chloride', '180.0', 'PEG 3350', '20%', 'HEPES', '100.0']"
7LJJ,0.1080605221367521,1.9,35289327.0,monomeric,"'VAPOR DIFFUSION, HANGING DROP'",5.5,291.0,"'0.1 M BIS-TRIS (pH 5.5), 0.2 M (NH4)2SO4, 25% (w/v) PEG 3350'",,"EDO, CA","['bis-tris', '100.0', 'ammonium sulfate', '200.0', 'PEG 3350', '25% w/v']"
7O2U,0.1080605221367521,3.0,,dimeric,"'VAPOR DIFFUSION, SITTING DROP'",,293.0,";100 mM Trisodium Citrate
200 mM Ammonium acetate
4-10% MPD
;",'pH 5.5-6.5',V0H,"['sodium citrate', '100.0', 'ammonium acetate', '200.0', 'MPD', '7.0%']"
7LK7,0.1080605221367521,2.19,35289327.0,monomeric,"'VAPOR DIFFUSION, HANGING DROP'",5.5,291.0,"'0.1 M BIS-TRIS (pH 5.5), 0.2 M (NH4)2SO4, 25% (w/v) PEG 3350'",,"CA, GXL, EDO","['bis-tris', '100.0', 'ammonium sulfate', '200.0', 'PEG 3350', '25% w/v']"
7OZ8,0.1080605221367521,1.95,35710619.0,monomeric,"'VAPOR DIFFUSION, SITTING DROP'",5.5,295.0,"'20 mg/ml of BT1918S1_46 with 10 mM 6S-GlcNAc was crystallised in 45 % MPD, 0.2 M CaCl2 and 0.1 M Bis-Tris pH 5.5.'",,"NGS, ACT","['bt1918s1_46', '20', '6s-glcnac', '10.0', 'MPD', '45%', 'calcium chloride', '200.0', 'bis-tris', '100.0']"
7P1B,0.1080605221367521,1.45,34724608.0,monomeric,"'VAPOR DIFFUSION, SITTING DROP'",6.0,293.0,"'20% PEG 6K, 0.1M MES, pH6, 0.2M Calcium Chloride'",,,"['PEG 6000', '20%', 'MES', '100.0', 'calcium chloride', '200.0']"
7XTL,0.1080605221367521,1.972,36106687.0,monomeric(*),"'VAPOR DIFFUSION, HANGING DROP'",,293.0,"'0.2 M lithium nitrate, 20%(w/v) PEG3350'",,,"['lithium nitrate', '200.0', 'PEG 3350', '20% w/v']"
7QUZ,0.1080605221367521,2.156,,tetrameric(*),"'VAPOR DIFFUSION, HANGING DROP'",7.5,292.0,";Protein concentration 30.0 mg/ml,
0.1 M Magnesium Chloride hexahydrate,
0.1 M HEPES pH 7.5,
PEG 400 
with 30% glycerol added to crystallisation buffer for cryocooling.
;",,"GOL, CL","['magnesium chloride', '100.0', 'HEPES', '100.0', 'PEG 400', None, 'glycerol', '30%']"
8AJY,0.1080605221367521,1.71,36252630.0,dimeric(*),"'VAPOR DIFFUSION, SITTING DROP'",8.5,293.0,"'0.2 M Lithium sulfate monohydrate, 0.1 M TRIS hydrochloride pH 8.5 and 30% w/v Polyethylene glycol 4000'",,"CA, GOL, SO4","['lithium sulfate', '200.0', 'tris-HCl', '100.0', 'PEG 4000', '30% w/v']"
9BAU,0.1080605221367521,2.301,,dimeric,"'VAPOR DIFFUSION, HANGING DROP'",8.5,291.0,"'2.2 M ammonium sulfate, 2% glycerol, 0.1 M arginine, 0.1 M Tris:HCl (pH 8.5)'",,"CA, CL, G6S","['ammonium sulfate', '2200.0', 'glycerol', '2%', 'l-arginine', '100.0', 'tris', '100.0', 'hydrochloric acid', None]"
9BB9,0.1080605221367521,1.839,,dimeric,"'VAPOR DIFFUSION, HANGING DROP'",7.0,291.0,"'27% PEG 3350, 5% glycerol, 5% Jeffamine ED-2001 (pH 7.0), 0.1 M arginine, 0.1 M HEPES (pH 7.5)'",,"GOL, EDO, CA","['PEG 3350', '27%', 'glycerol', '5%', 'jeffamine ed-2001', '5%', 'l-arginine', '100.0', 'HEPES', '100.0']"
8R71,0.1080605221367521,1.92,39932998.0,dimeric,"'VAPOR DIFFUSION, SITTING DROP'",6.0,295.0,";20 % PEG 6000
0.1 M MES pH 6.0
0.1 M Ammonium chloride
20 mg/ml
;",,"P4K, ZN","['PEG 6000', '20%', 'MES', '100.0', 'ammonium chloride', '100.0']"
9FHW,0.1080605221367521,2.54,40570315.0,dimeric(*),"'VAPOR DIFFUSION, SITTING DROP'",3.5,294.15,";18% (W/V) PEG3350, 0.2 M (NH4)2SO4 and 0.1 M citric acid pH 3.5

soaked in tetraguluronic acid in 18% (W/V) PEG3350, 0.2 M (NH4)2SO4 and 0.1 M HEPES pH 8
;",,SO4,"['PEG 3350', '18% w/v', 'ammonium sulfate', '200.0', 'citric acid', '100.0']"
9BBD,0.1080605221367521,2.3,,dimeric,"'VAPOR DIFFUSION, HANGING DROP'",4.5,291.0,"'2M ammonium sulfate, 0.1M sodium acetate (pH 4.5)'",,"ACT, CL, EDO, SO4, CA","['ammonium sulfate', '2000.0', 'sodium acetate', '100.0']"
9FHX,0.1080605221367521,2.12,40570315.0,dimeric(*),"'VAPOR DIFFUSION, SITTING DROP'",3.5,294.15,";18% (W/V) PEG3350, 0.2 M (NH4)2SO4 and 0.1 M citric acid pH 3.5
soaked in tetramannuronic acid in 18% (W/V) PEG3350, 0.2 M (NH4)2SO4 and 0.1 M HEPES pH 8
;",,BEM,"['PEG 3350', '18% w/v', 'ammonium sulfate', '200.0', 'citric acid', '100.0']"
9IHK,0.1080605221367521,2.4,,dimeric(*),"'VAPOR DIFFUSION, SITTING DROP'",4.2,291.0,"'0.2 M Sodium Chloride; 0.1 M Na2HPO4: Citric Acid, pH 4.2; 20 % (w/v) PEG 8000'",,MG,"['sodium chloride', '200.0', 'sodium hydrogen phosphate', '100.0', 'citric acid', None, 'PEG 8000', '20% w/v']"
9LBF,0.1080605221367521,2.62,40752491.0,dimeric(*),"'VAPOR DIFFUSION, HANGING DROP'",5.51,291.0,"'0.1M DL-malic acid pH5.51, 1.4M (NH4)2SO4, 0.025% CH2Cl2'",,SO4,"['malic acid', '100.0', 'ammonium sulfate', '1400.0', 'ch2cl2', '0.025%']"
9T4Q,0.1080605221367521,1.23,,monomeric,'VAPOR DIFFUSION',7.5,281.0,"'20 mg/ml, 0.1 M MgCl2, 0.1 M Tris-HCl, 30 % PEG 4000'",,MG,"['magnesium chloride', '100.0', 'tris-HCl', '100.0', 'PEG 4000', '30%']"
1OD3,0.1080011871367521,1.0,12634060.0,monomeric,,4.6,,'pH 4.60',,"ACY, CA",[]
2CBU,0.1080011871367521,1.85,16628756.0,monomeric(*),,7.0,4.0,"'10 MG/ML PROTEIN, 15% PEG 4K, 0.1 M IMIDAZOLE, 0.2 M CALCIUM ACETATE, 25% ETHYLENE GLYCOL AS CRYOPROTECTOR, pH 7.00'",,"CTS, ACT, CA","['PEG 4000', '15%', 'imidazole', '100.0', 'calcium acetate', '200.0', 'ethylene glycol', '25%']"
2CBV,0.1080011871367521,1.95,16628756.0,monomeric(*),,7.0,4.0,"'10 MG/ML PROTEIN, 15% PEG 4K, 0.1 M IMIDAZOLE, PH 7, 0.2 M CALCIUM ACETATE, 25% ETHYLENE GLYCOL AS CRYO'",,"CGB, ACT","['PEG 4000', '15%', 'imidazole', '100.0', 'calcium acetate', '200.0', 'ethylene glycol', '25%']"
2J63,0.1080011871367521,2.48,17870086.0,monomeric(*),"'VAPOR DIFFUSION, HANGING DROP'",,290.0,"'HAMPTON SCREEN I CONDITION 42: 20% PEG 8000, 50MM POTASSIUM PHOSPHATE. HANGING DROPS AT 17C'",,,"['PEG 8000', '20%', 'potassium phosphate', '50', '17c', None]"
2CES,0.1080011871367521,2.15,17002288.0,monomeric(*),,7.0,4.0,"'10 MG/ML PROTEIN, 15% PEG 4K, 0.1M IMIDAZOLE, PH 7 0.2 M CALCIUM ACETATE, 25% ETHYLENE GLYCOL AS CRYO'",,"GIM, CA, ACT","['PEG 4000', '15%', 'imidazole', '100.0', 'calcium acetate', '200.0', 'ethylene glycol', '25%']"
2J77,0.1080011871367521,2.1,17279749.0,monomeric(*),,7.0,4.0,"'10 MG/ML PROTEIN. 15% PEG 4K, 0.1 M IMIDAZOLE, PH 7, 0.2 M CALCIUM ACETATE. 25% ETHYLENE GLYCOL AS CRYO.'",,"NOJ, ACT, CA","['PEG 4000', '15%', 'imidazole', '100.0', 'calcium acetate', '200.0', 'ethylene glycol', '25%']"
2J78,0.1080011871367521,1.65,17279749.0,monomeric(*),,7.0,4.0,"'10 MG/ML PROTEIN 15% PEG 4K 0.1 IMIDAZOLE, PH 7 0.2 M CALCIUM ACETATE 25% ETHYLENE GLYCOL AS CRYO'",,"CA, ACT, EDO, GOX","['PEG 4000', '15%', 'imidazole', '0.1', 'calcium acetate', '200.0', 'ethylene glycol', '25%']"
2J7D,0.1080011871367521,2.24,17279749.0,monomeric(*),,7.0,4.0,"'10 MG/ML PROTEIN. 15% PEG 4K, 0.1 M IMIDAZOLE, PH 7, 0.2 M CALCIUM ACETATE. 25% ETHYLENE GLYCOL AS CRYO.'",,"GI1, ACT, CA","['PEG 4000', '15%', 'imidazole', '100.0', 'calcium acetate', '200.0', 'ethylene glycol', '25%']"
2J7H,0.1080011871367521,1.95,17279749.0,monomeric(*),,7.0,4.0,"'10 MG/ML PROTEIN. 15% PEG 4K, 0.1 M IMIDAZOLE, PH 7, 0.2 M CALCIUM ACETATE. 25% ETHYLENE GLYCOL AS CRYO.'",,"AZF, CA, ACT","['PEG 4000', '15%', 'imidazole', '100.0', 'calcium acetate', '200.0', 'ethylene glycol', '25%']"
2VRJ,0.1080011871367521,1.9,18833549.0,monomeric(*),,7.0,,"'10 MG/ML PROTEIN. 0.1 M IMIDAZOLE, PH 7, 0.2 M CALCIUM ACETATE, 14-19% PEG 4000.'",14-19,"NCW, CA, ACT","['imidazole', '100.0', 'calcium acetate', '200.0', 'PEG 4000', '16.5%']"
2Q60,0.1080011871367521,2.9,19004016.0,tetrameric,"'VAPOR DIFFUSION, HANGING DROP'",7.0,293.0,"'0.1M Pipes. 17% Peg 4K. 15mM Sodium chloride. 1mM n-dodecyl B-D-maltoside, VAPOR DIFFUSION, HANGING DROP, temperature 293K'",,,"['PIPES', '100.0', 'PEG 4000', '17%', 'sodium chloride', '15', 'n-dodecyl b-d-maltoside', '1']"
2NQO,0.1080011871367521,1.9,17107958.0,tetrameric(*),"'VAPOR DIFFUSION, SITTING DROP'",7.5,291.0,"'200 mM HEPES, 25% PEG MME2000, 5 mg/mL protein, pH 7.5, VAPOR DIFFUSION, SITTING DROP, temperature 291K'",,,"['HEPES', '200.0', 'PEG MME 2000', '25%']"
2WBG,0.1080011871367521,1.85,19532990.0,dimeric(*),,7.0,4.0,"'10 MG/ML PROTEIN, 0.1 M IMIDAZOLE, PH 7, 0.2 M CALCIUM ACETATE, 14-19% PEG 4K'",14-19,"LGS, ACT","['imidazole', '100.0', 'calcium acetate', '200.0', 'PEG 4000', '16.5%']"
3F41,0.1080011871367521,2.3,19500593.0,dimeric,'VAPOR DIFFUSION',8.5,298.0,"'10% PEG 8000, 2% ethylene glycol, 100 mM Tris, pH 8.5, vapor diffusion, temperature 298 K, VAPOR DIFFUSION'",,"PO4, EDO","['PEG 8000', '10%', 'ethylene glycol', '2%', 'tris', '100.0']"
2XQH,0.1080011871367521,1.99,21742268.0,trimeric,,5.6,,"'1.0 M AMMONIUM PHOSPHATE, 0.1 M SODIUM CITRATE PH 5.6'",,CL,"['ammonium phosphate', '1000.0', 'sodium citrate', '100.0']"
3NYQ,0.1080011871367521,1.43,21338915.0,monomeric(*),"'VAPOR DIFFUSION, SITTING DROP'",9.5,298.0,"'33% PEG 4000, 0.1M magnesium chloride, pH 9.5, VAPOR DIFFUSION, SITTING DROP, temperature 298K'",,"MCA, AMP, CL, MG","['PEG 4000', '33%', 'magnesium chloride', '100.0']"
3TSY,0.1080011871367521,3.1,22129213.0,dimeric,"'VAPOR DIFFUSION, HANGING DROP'",7.5,277.0,"'18.5% PEG-3350, 0.24 M potassium citrate, 10 mM sarcosine, pH 7.5, VAPOR DIFFUSION, HANGING DROP, temperature 277K'",,,"['PEG 3350', '18.5%', 'potassium citrate', '240.0', 'sarcosine', '10.0']"
3NYR,0.1080011871367521,1.45,21338915.0,monomeric(*),"'VAPOR DIFFUSION, SITTING DROP'",8.2,298.0,"'35% PEG 4000, 0.1M magnesium chloride, pH 8.2, VAPOR DIFFUSION, SITTING DROP, temperature 298K'",,"MLC, AMP, MG","['PEG 4000', '35%', 'magnesium chloride', '100.0']"
3V35,0.1080011871367521,1.9,22890894.0,monomeric,"'VAPOR DIFFUSION, HANGING DROP'",5.0,277.0,"'120mM ammonium citrate pH 5.0, 20% (m/V) PEG 6000, VAPOR DIFFUSION, HANGING DROP, temperature 277K'",,"NAP, NTI, DMF","['ammonium citrate', '120', 'PEG 6000', '20%']"
3V36,0.1080011871367521,2.0,22890894.0,monomeric,"'VAPOR DIFFUSION, HANGING DROP'",5.0,277.0,"'120mM ammonium citrate pH 5.0, 20% (m/V) PEG 6000, VAPOR DIFFUSION, HANGING DROP, temperature 277K'",,"NAP, 3GR, 0PY","['ammonium citrate', '120', 'PEG 6000', '20%']"
4A6O,0.1080011871367521,2.8,22479408.0,monomeric(*),,8.0,,";CBM32-4 (20 MG/ML) IN COMPLEX WITH GLCNAC-ALPHA-1,4-GAL (AT 2 MM) CRYSTALLIZED IN 0.1 M ZNOAC, 0.1 M BICINE PH 8.0, 18% PEG 3350, 4 MM CRCL
;",,CA,"['cbm32-4', None, 'glcnac-alpha-1,4-gal', '20', 'znoac', '100.0', 'bicine', '100.0', 'PEG 3350', '18%', 'crcl', '4.0']"
4CH3,0.1080011871367521,2.28,24760130.0,monomeric,,7.4,,"'0.1 M LIAC, 12% PEG3350, pH 7.4'",,"YLB, MG, EDO","['liac', '100.0', 'PEG 3350', '12%']"
4DOD,0.1080011871367521,1.7,24357319.0,monomeric,"'VAPOR DIFFUSION, SITTING DROP'",6.5,294.0,"'1.6 M Ammonium sulfate, 0.1 M MES monohydrate pH 6.5, 10% v/v 1,4-Dioxane, VAPOR DIFFUSION, SITTING DROP, temperature 294K'",,"DIO, CA, EDO, GOL, SO4","['ammonium sulfate', '1600.0', 'MES', '100.0', '1,4-dioxane', '10% v/v']"
4CP1,0.1080011871367521,2.5,,monomeric,"'VAPOR DIFFUSION, SITTING DROP'",7.0,,"'0.1 M HEPES PH7, 32% PEG 6000, 0.05 M LACTOSE, VAPOR DIFFUSION IN SITTING DROP, SOAKED WITH GALB1-3GLCNAC'",,"CA, CL","['HEPES', '100.0', 'PEG 6000', '32%', 'lactose', '50.0']"
4DOE,0.1080011871367521,1.561,24357319.0,monomeric,"'VAPOR DIFFUSION, SITTING DROP'",6.5,294.0,"'1.6 M Ammonium sulfate, 0.1 M MES monohydrate pH 6.5, 10% v/v 1,4-Dioxane, VAPOR DIFFUSION, SITTING DROP, temperature 294K'",,"DIO, CA, GOL, EDO, SO4","['ammonium sulfate', '1600.0', 'MES', '100.0', '1,4-dioxane', '10% v/v']"
4J25,0.1080011871367521,1.97,25197067.0,monomeric(*),"'VAPOR DIFFUSION, SITTING DROP'",5.0,293.0,"'0.1M MIB buffer pH 5.0, 25% PEG 1500, 2mM MnCl2, 5mM OGA, VAPOR DIFFUSION, SITTING DROP, temperature 293K'",,"MN, OGA","['PEG 1500', '25%', 'manganese(II) chloride', '2', 'oga', '5', 'sodium malonate', '100.0', 'imidazole', '100.0', 'boric acid', '100.0']"
4LR8,0.1080011871367521,2.0,24657930.0,monomeric(*),"'VAPOR DIFFUSION, HANGING DROP'",5.5,293.0,";17% PEG3350, 50 mM manganese chloride, 50 mM ammonium acetate, 100 mM Bis-Tris, pH 5.5, VAPOR DIFFUSION, HANGING DROP, temperature 293K
;",,"MN, TRS, ACT, HSX","['PEG 3350', '17%', 'manganese(II) chloride', '50.0', 'ammonium acetate', '50.0', 'bis-tris', '100.0']"
4LRA,0.1080011871367521,2.0,24657930.0,monomeric(*),"'VAPOR DIFFUSION, HANGING DROP'",5.5,293.0,";17% PEG3350, 50 mM manganese chloride, 50 mM ammonium acetate, 100 mM Bis-Tris, pH 5.5, VAPOR DIFFUSION, HANGING DROP, temperature 293K
;",,"MN, GOL","['PEG 3350', '17%', 'manganese(II) chloride', '50.0', 'ammonium acetate', '50.0', 'bis-tris', '100.0']"
4M2I,0.1080011871367521,2.53,24505011.0,dimeric(*),'VAPOR DIFFUSION',7.5,293.0,"'100mM Bis Tris Propane, 200mM NaF, 20% PEG 3350, pH 7.5, VAPOR DIFFUSION, temperature 293K'",,FE,"['bis-tris propane', '100', 'sodium fluoride', '200', 'PEG 3350', '20%']"
4LRC,0.1080011871367521,1.89,24657930.0,monomeric(*),"'VAPOR DIFFUSION, HANGING DROP'",5.45,293.0,";20% PEG3350, 50 mM manganese chloride, 50 mM ammonium acetate, 100 mM Bis-Tris, pH 5.45, VAPOR DIFFUSION, HANGING DROP, temperature 293K
;",,"MN, GOL, ACT","['PEG 3350', '20%', 'manganese(II) chloride', '50.0', 'ammonium acetate', '50.0', 'bis-tris', '100.0']"
4LRD,0.1080011871367521,1.78,24657930.0,monomeric,"'VAPOR DIFFUSION, HANGING DROP'",5.45,293.0,";20 mg/mL protein in 1 mM manganese chloride, 25 mM Tris-HCl, pH 7.4 against a  reservoir of 25% PEG3350, 50 mM ammonium sulfate, 100 mM Bis-Tris, pH 5.45, VAPOR DIFFUSION, HANGING DROP, temperature 293K
;",,"MN, TRS, GOL","['manganese(II) chloride', '1.0', 'tris-HCl', '25.0', 'PEG 3350', '25%', 'ammonium sulfate', '50.0', 'bis-tris', '100.0']"
4NJP,0.1080011871367521,2.4,24315097.0,monomeric(*),"'VAPOR DIFFUSION, HANGING DROP'",7.5,298.0,"'0.1M HEPES pH7.5, 3M NaCl, 10% Glycerol , VAPOR DIFFUSION, HANGING DROP, temperature 298K'",,,"['HEPES', '100.0', 'sodium chloride', '3000.0', 'glycerol', '10%']"
4PUT,0.1080011871367521,3.0,24817709.0,monomeric,"'VAPOR DIFFUSION, SITTING DROP'",8.5,293.0,"'220 mM ammonium acetate and 20% (w/v) PEG 3350, pH 8.5, VAPOR DIFFUSION, SITTING DROP, temperature 293K'",,"ZN, CL","['ammonium acetate', '220.0', 'PEG 3350', '20% w/v']"
4QB1,0.1080011871367521,2.19,25202007.0,monomeric,"'VAPOR DIFFUSION, SITTING DROP'",6.0,293.0,"'20% PEG 6000, 0.2M Calcium chloride, 0.1M MES, VAPOR DIFFUSION, SITTING DROP, temperature 293K'",,"CA, GOL","['PEG 6000', '20%', 'calcium chloride', '200.0', 'MES', '100.0']"
4R43,0.1080011871367521,1.8,25798914.0,monomeric,"'VAPOR DIFFUSION, HANGING DROP'",4.6,293.0,"'0.1 M sodium acetate pH 4.6,30% PEG 300 , VAPOR DIFFUSION, HANGING DROP, temperature 293K'",,"GDP, MN, PEG, PO4","['sodium acetate', '100.0', 'PEG 300', '30%']"
4RCG,0.1080011871367521,2.6,25798914.0,monomeric,"'VAPOR DIFFUSION, HANGING DROP'",4.6,293.0,"'0.1 M sodium acetate, 30%PEG 300, pH 4.6, VAPOR DIFFUSION, HANGING DROP, temperature 293K'",,"GDP, PEG, MG","['sodium acetate', '100.0', 'PEG 300', '30%']"
4UZN,0.1080011871367521,2.46,25713075.0,dimeric,,7.0,,";0.4-0.75 M POTASSIUM SODIUM TARTRATE TETRAHYDRATE PROTEIN WAS COCRYSTALLISED WITH 10 MM OF 1,4-BETA-D-CELLOHEXAOSEIN 50 MM HEPES HCL PH 7.5, 200 MM NACL, 5 MM CACL2. 30%, V/V GLYCEROL ADDED TO THE CRYSTALLIZATION BUFFER AS CRYOPROTECTANT.
;",,,"['potassium sodium tartrate', '575.0', 'cocrystallised', None, '1,4-beta-d-cellohexaosein', '10.0', 'HEPES-HCl', '50.0', 'sodium chloride', '200.0', 'calcium chloride', '5.0', 'v/v glycerol', None]"
4RNI,0.1080011871367521,2.17,25447517.0,dimeric,"'VAPOR DIFFUSION, SITTING DROP'",5.5,295.0,"'0.2M magnesium chloride, 0.1M Bis Tris, 25% PEG 3350 , pH 5.5, VAPOR DIFFUSION, SITTING DROP, temperature 295K'",,,"['magnesium chloride', '200.0', 'bis-tris', '100.0', 'PEG 3350', '25%']"
4WTY,0.1080011871367521,2.1,,dimeric,"'VAPOR DIFFUSION, SITTING DROP'",4.8,293.0,"'PEG 8000, sodium chloride, sodium acetate, beta-mercapto ethanol,'",,"4IP, GOL, CL","['PEG 8000', None, 'sodium chloride', None, 'sodium acetate', None, 'beta-mercapto ethanol', None]"
4WU2,0.1080011871367521,2.15,,dimeric,"'VAPOR DIFFUSION, SITTING DROP'",4.8,293.0,"'PEG 8000, sodium acetate, sodium chloride, beta-mercapto ethanol'",,"I3P, PO4, GOL, CL","['PEG 8000', None, 'sodium acetate', None, 'sodium chloride', None, 'beta-mercapto ethanol', None]"
4WU3,0.1080011871367521,2.2,,dimeric(*),"'VAPOR DIFFUSION, SITTING DROP'",8.0,293.0,"'PEG 8000, Polyethylene glycol, Tris chloride, beta-mercapto ethanol, glycerol'",,"4IP, PO4, GOL","['PEG 8000', None, 'PEG ', None, 'tris-HCl', None, 'beta-mercapto ethanol', None, 'glycerol', None]"
5F5B,0.1080011871367521,2.3,26805573.0,dimeric,"'VAPOR DIFFUSION, HANGING DROP'",7.5,298.0,";4M NaNO3, 0.1M Tris pH7.5, 5% Glycerol,
0.2 % nonyl glucoside
;",,,"['sodium nitrate', '4000.0', 'tris', '100.0', 'glycerol', '5%', 'nonyl glucoside', '0.2%']"
5H9X,0.1080011871367521,1.91,28787048.0,monomeric,"'VAPOR DIFFUSION, SITTING DROP'",7.0,293.0,";Optimized crystals suitable for diffraction were grown in drops containing 2 microliter of protein solution and 0.5 microliter of reservoir solution (1.2M di-Ammonium Tartrate pH 7.0) at 293 K. The crystals were observed 10 days later.
;",7.0,,"['ammonium tartrate', '1200.0', 'observed', None]"
5F5G,0.1080011871367521,2.3,26805573.0,dimeric,"'VAPOR DIFFUSION, HANGING DROP'",4.5,298.0,";2.5M NaCl, 0.1M sodium acetate pH 4.5,
5% Glycerol, 7% DMPC/CHAPSO bicelle
;",,,"['sodium chloride', '2500.0', 'sodium acetate', '100.0', 'glycerol', '5%', 'dmpc/chapso bicelle', '7%']"
5J8X,0.1080011871367521,2.53,27499424.0,monomeric,"'VAPOR DIFFUSION, SITTING DROP'",7.5,293.0,"'0.1 M Hepes pH 7.5, 10% 2-Propanol, 20% PEG 4000'",,OK3,"['HEPES', '100.0', '2-propanol', '10%', 'PEG 4000', '20%']"
5KD2,0.1080011871367521,2.15,28096352.0,monomeric,"'VAPOR DIFFUSION, HANGING DROP'",8.0,291.0,"'PEG 3350, K/Na Tartrate, Tris-HCl pH 8.0'",,"ZN, EDO","['PEG 3350', None, 'potassium sodium tartrate', None, 'tris-HCl', None]"
5KD5,0.1080011871367521,1.65,28096352.0,monomeric,"'VAPOR DIFFUSION, HANGING DROP'",8.0,291.0,"'PEG 3350, NaH2PO4, Tris-HCl pH 8.0'",,"ZN, EDO, PO4","['PEG 3350', None, 'sodium dihydrogen phosphate', None, 'tris-HCl', None]"
5KDJ,0.1080011871367521,2.15,28096352.0,monomeric(*),"'VAPOR DIFFUSION, HANGING DROP'",7.5,291.0,"'PEG 3350, Na/K tartrate, HEPES pH 7.5'",,"GOL, NA, ZN","['PEG 3350', None, 'potassium sodium tartrate', None, 'HEPES', None]"
5X7H,0.1080011871367521,2.6,28385816.0,monomeric,"'VAPOR DIFFUSION, SITTING DROP'",5.0,293.0,"'25% PEG3350, 12% Tacsimate'",,"CA, NA, MLI","['PEG 3350', '25%', 'malonic acid', '219.60000000000002', 'ammonium citrate', '30.0', 'succinic acid', '14.399999999999999', 'malic acid', '36.0', 'sodium acetate', '48.00000000000001', 'sodium formate', '60.0', 'ammonium hydrogen tartrate', '19.2']"
5KXF,0.1080011871367521,2.7,27513867.0,monomeric,"'VAPOR DIFFUSION, SITTING DROP'",,293.0,"'magnesium sulfate, PEG 3350'",,,"['magnesium sulfate', None, 'PEG 3350', None]"
5Y1Q,0.1080011871367521,2.14,,monomeric,"'VAPOR DIFFUSION, HANGING DROP'",8.5,298.0,"'0.1M Tris, pH 8.5, 0.2M Magnesium chloride, 24% PEG 2000'",,"ZN, MG, 8L0","['tris', '100.0', 'magnesium chloride', '200.0', 'PEG 2000', '24%']"
5Y3I,0.1080011871367521,1.73,,monomeric,"'VAPOR DIFFUSION, HANGING DROP'",8.5,298.0,"'0.1M Tris, pH8.5, 0.2M Magnesium chloride, 24% PEG 2000'",,"ZN, MG, 8N3, GOL","['tris', '100.0', 'magnesium chloride', '200.0', 'PEG 2000', '24%']"
5ZBT,0.1080011871367521,2.4,30839295.0,monomeric,MICROBATCH,6.5,289.0,"'0.1M Bis-Tris, pH 6.5, 28%(w/v) PEG monomethyl ether 2000'",,,"['bis-tris', '100.0', 'PEG MME 2000', '28% w/v']"
6A8X,0.1080011871367521,2.35,30222239.0,dimeric,"'VAPOR DIFFUSION, SITTING DROP'",8.0,295.0,"'1.0M sodium citrate, 0.1M Imidazole pH 8.0'",,CA,"['sodium citrate', '1000.0', 'imidazole', '100.0']"
6A98,0.1080011871367521,1.82,30222239.0,dimeric(*),"'VAPOR DIFFUSION, SITTING DROP'",8.0,295.0,"'1.0M sodium citrate, 0.1M Imidazole pH 8.0'",,"BOG, TRS, CA","['sodium citrate', '1000.0', 'imidazole', '100.0']"
6A99,0.1080011871367521,2.29,30222239.0,dimeric(*),"'VAPOR DIFFUSION, SITTING DROP'",8.0,295.0,"'1.0M sodium citrate, 0.1M Imidazole pH 8.0'",,"CA, MG, 9UL","['sodium citrate', '1000.0', 'imidazole', '100.0']"
6AL6,0.1080011871367521,2.088,29531360.0,dimeric,"'VAPOR DIFFUSION, HANGING DROP'",8.5,293.0,"'22% PEG 4000, 200 mM CaCl2, 100 mM Tris pH 8.5, 5% ethylene glycol'",,CA,"['PEG 4000', '22%', 'calcium chloride', '200.0', 'tris', '100.0', 'ethylene glycol', '5%']"
